dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup
tk_gemm_8192_5120_640_f16_f32_tB,11,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",11,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,166.5,171.0,146.0,1.02703,18.0,103.0,85.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/11_spec.mlir,640.0,8.0,0.29824561403508776,4096.0,4096.0,512.0,0.25,0.0033022123756399125
tk_gemm_8192_5120_640_f16_f32_tB,12,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",12,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.33,209.0,146.0,1.22701,2.0,270.0,268.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/12_spec.mlir,2560.0,8.0,0.06432748538011701,1024.0,4096.0,512.0,0.15625,0.007700323803415262
tk_gemm_8192_5120_640_f16_f32_tB,13,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",13,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,166.5,172.0,146.0,1.03303,10.0,115.0,105.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/13_spec.mlir,1280.0,8.0,0.1578947368421053,2048.0,4096.0,512.0,0.1875,0.003434168914127017
tk_gemm_8192_5120_640_f16_f32_tB,14,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64.0,320.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",14,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_16_14/candidates/specs/14_spec.mlir,2048.0,8.0,0.03759398496240607,1024.0,5120.0,512.0,0.1875,1.0
tk_gemm_8192_5120_640_f16_f32_tB,15,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",15,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.33,215.33,146.0,1.26419,9.0,306.0,297.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/15_spec.mlir,1280.0,8.0,0.1578947368421053,1024.0,8192.0,512.0,0.28125,0.008518014486907049
tk_gemm_8192_5120_640_f16_f32_tB,16,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,320.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",16,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_16_14/candidates/specs/16_spec.mlir,1024.0,8.0,0.1578947368421053,2048.0,5120.0,512.0,0.21875,1.0
tk_gemm_8192_5120_640_f16_f32_tB,17,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",17,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,166.5,182.0,146.0,1.09309,16.0,177.0,161.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/17_spec.mlir,640.0,8.0,0.29824561403508776,2048.0,8192.0,512.0,0.3125,0.004755053864382981
tk_gemm_8192_5120_640_f16_f32_tB,18,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",18,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,166.5,961.33,146.0,5.77377,40.0,734.0,694.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/18_spec.mlir,320.0,8.0,0.4736842105263158,4096.0,8192.0,512.0,0.375,0.10769610895869011
tk_gemm_8192_5120_640_f16_f32_tB,19,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,320.0,16.0,256.0,1.0,1.0,1.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",19,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_16_14/candidates/specs/19_spec.mlir,256.0,4.0,0.1578947368421053,8192.0,5120.0,256.0,0.40625,1.0
tk_gemm_8192_5120_640_f16_f32_tB,20,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,512.0,16.0,256.0,1.0,1.0,1.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",20,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,166.5,3363.33,146.0,20.2002,299.0,850.0,551.0,614.0,306.05,,tuning_2025_09_24_16_14/candidates/specs/20_spec.mlir,160.0,4.0,0.4736842105263158,8192.0,8192.0,256.0,0.5,0.4249730698797881
