dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map
tk_gemm_2048_1280_5120_f16_f32_tB,1520,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,64.0,16.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1520,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,294.33,114.0,1.72293,616.0,544.0,72.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1520_spec.mlir,160.0,2.0,0.4736842105263158,4096.0,1024.0,128.0,0.15625,0.007622894582484514,0
tk_gemm_2048_1280_5120_f16_f32_tB,1521,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,128.0,16.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1521,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,1576.67,114.0,9.14894,631.0,755.0,124.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1521_spec.mlir,80.0,2.0,0.736842105263158,4096.0,2048.0,128.0,0.1875,0.06095493222872805,0
tk_gemm_2048_1280_5120_f16_f32_tB,1522,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,160.0,16.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1522,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_15_50/candidates/specs/1522_spec.mlir,64.0,2.0,0.7894736842105263,4096.0,2560.0,128.0,0.203125,1.0,0
tk_gemm_2048_1280_5120_f16_f32_tB,1523,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,256.0,16.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1523,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,7266.67,114.0,42.53659,674.0,830.0,156.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1523_spec.mlir,40.0,2.0,0.868421052631579,4096.0,4096.0,128.0,0.25,0.30073799294634124,0
tk_gemm_2048_1280_5120_f16_f32_tB,1524,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,320.0,16.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1524,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,6306.67,114.0,36.91707,775.0,819.0,44.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1524_spec.mlir,32.0,2.0,0.8947368421052632,4096.0,5120.0,128.0,0.28125,0.26037978548448515,0
tk_gemm_2048_1280_5120_f16_f32_tB,1525,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,32.0,16.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1525,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,284.67,114.0,1.65184,615.0,517.0,98.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1525_spec.mlir,320.0,2.0,0.4736842105263158,4096.0,512.0,128.0,0.140625,0.007112341195635928,0
tk_gemm_2048_1280_5120_f16_f32_tB,1526,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,64.0,64.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1526,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,231.0,114.0,1.3522,630.0,363.0,267.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1526_spec.mlir,160.0,2.0,0.4736842105263158,16384.0,4096.0,128.0,0.625,0.004960389910851715,0
tk_gemm_2048_1280_5120_f16_f32_tB,1527,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,64.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1527,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,288.67,114.0,1.67505,623.0,528.0,95.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1527_spec.mlir,160.0,2.0,0.4736842105263158,8192.0,2048.0,128.0,0.3125,0.007279030520558641,0
tk_gemm_2048_1280_5120_f16_f32_tB,1528,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,64.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1528,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,855.67,114.0,4.96518,653.0,716.0,63.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1528_spec.mlir,80.0,2.0,0.736842105263158,16384.0,2048.0,128.0,0.5625,0.030908050279626467,0
tk_gemm_2048_1280_5120_f16_f32_tB,1529,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,320.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1529,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,18866.67,114.0,109.47776,868.0,873.0,5.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1529_spec.mlir,16.0,2.0,0.9473684210526316,16384.0,10240.0,128.0,0.8125,0.7814953577389538,0
tk_gemm_2048_1280_5120_f16_f32_tB,1530,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,256.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1530,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,15666.67,114.0,91.70732,861.0,863.0,2.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1530_spec.mlir,20.0,2.0,0.9342105263157895,16384.0,8192.0,128.0,0.75,0.6538718055123459,0
tk_gemm_2048_1280_5120_f16_f32_tB,1531,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,160.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1531,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,7623.33,114.0,44.23598,774.0,832.0,58.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1531_spec.mlir,32.0,2.0,0.8947368421052632,16384.0,5120.0,128.0,0.65625,0.312942653518526,0
tk_gemm_2048_1280_5120_f16_f32_tB,1532,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,128.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1532,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,4623.33,114.0,26.82785,723.0,799.0,76.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1532_spec.mlir,40.0,2.0,0.868421052631579,16384.0,4096.0,128.0,0.625,0.18792113529936105,0
tk_gemm_2048_1280_5120_f16_f32_tB,1533,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,320.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1533,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,1040.0,114.0,6.03482,661.0,725.0,64.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1533_spec.mlir,64.0,2.0,0.7894736842105263,4096.0,10240.0,128.0,0.4375,0.03858997916848171,0
tk_gemm_2048_1280_5120_f16_f32_tB,1534,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,16.0,320.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1534,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,208.67,114.0,1.22146,620.0,279.0,341.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1534_spec.mlir,512.0,2.0,0.1578947368421053,512.0,10240.0,128.0,0.328125,0.004021442804415031,0
tk_gemm_2048_1280_5120_f16_f32_tB,1535,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,16.0,256.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1535,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,317.67,114.0,1.85951,618.0,592.0,26.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1535_spec.mlir,640.0,2.0,0.29824561403508776,512.0,8192.0,128.0,0.265625,0.008603783337242982,0
tk_gemm_2048_1280_5120_f16_f32_tB,1536,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,256.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1536,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,170.83,397.67,114.0,2.3278,650.0,654.0,4.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1536_spec.mlir,80.0,2.0,0.736842105263158,4096.0,8192.0,128.0,0.375,0.011966943353100673,0
tk_gemm_2048_1280_5120_f16_f32_tB,1537,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,5120.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,16.0,160.0,32.0,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1537,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,172.33,231.67,114.0,1.34429,619.0,359.0,260.0,209.0,231.97,,tuning_2025_09_24_15_50/candidates/specs/1537_spec.mlir,1024.0,2.0,0.1578947368421053,512.0,5120.0,128.0,0.171875,0.004903581959100804,0
