dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map
square_gemm_2048_2048_2048_f16_f32_tB,1,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,32.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F16>,32.0,64.0,32.0,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_23_20_52/candidates/specs/1_spec.mlir,2048.0,1.0,0.03759398496240607,1024.0,2048.0,64.0,0.09375,1.0,2
square_gemm_2048_2048_2048_f16_f32_tB,2,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,32.0,16.0,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,193.33,82.67,2.15213,1.0,498.0,497.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/2_spec.mlir,1024.0,8.0,0.1578947368421053,2048.0,512.0,512.0,0.078125,0.006750070297083224,0
square_gemm_2048_2048_2048_f16_f32_tB,3,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,128.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,145.0,82.67,1.6141,11.0,327.0,316.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/3_spec.mlir,128.0,8.0,0.5789473684210527,4096.0,2048.0,512.0,0.1875,0.0038060763914406896,0
square_gemm_2048_2048_2048_f16_f32_tB,4,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,128.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,206.67,82.67,2.2963,36.0,533.0,497.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/4_spec.mlir,64.0,8.0,0.7894736842105263,8192.0,2048.0,512.0,0.3125,0.007538940065268054,0
square_gemm_2048_2048_2048_f16_f32_tB,5,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,187.67,82.67,2.08905,25.0,473.0,448.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/5_spec.mlir,64.0,8.0,0.7894736842105263,4096.0,4096.0,512.0,0.25,0.006404908994613228,0
square_gemm_2048_2048_2048_f16_f32_tB,6,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,893.67,82.67,9.94805,58.0,680.0,622.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/6_spec.mlir,32.0,8.0,0.8947368421052632,4096.0,8192.0,512.0,0.375,0.049407804938045155,0
square_gemm_2048_2048_2048_f16_f32_tB,7,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,64.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,164.0,82.67,1.82222,10.0,399.0,389.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/7_spec.mlir,256.0,8.0,0.1578947368421053,4096.0,1024.0,512.0,0.15625,0.004944867930281134,0
square_gemm_2048_2048_2048_f16_f32_tB,8,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,64.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,282.67,82.67,3.14074,22.0,606.0,584.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/8_spec.mlir,128.0,8.0,0.5789473684210527,8192.0,1024.0,512.0,0.28125,0.012159548978675822,0
square_gemm_2048_2048_2048_f16_f32_tB,9,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,991.33,82.67,11.03525,60.0,688.0,628.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/9_spec.mlir,32.0,8.0,0.8947368421052632,8192.0,4096.0,512.0,0.375,0.0553567486293162,0
square_gemm_2048_2048_2048_f16_f32_tB,10,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,5660.0,82.67,63.00557,135.0,779.0,644.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/10_spec.mlir,16.0,8.0,0.9473684210526316,8192.0,8192.0,512.0,0.5,0.33972807616549877,0
square_gemm_2048_2048_2048_f16_f32_tB,11,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",11,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,176.33,82.67,1.95926,20.0,434.0,414.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/11_spec.mlir,128.0,8.0,0.5789473684210527,1024.0,8192.0,512.0,0.28125,0.00569472374655393,0
square_gemm_2048_2048_2048_f16_f32_tB,12,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",12,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,190.67,82.67,2.11852,30.0,482.0,452.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/12_spec.mlir,64.0,8.0,0.7894736842105263,2048.0,8192.0,512.0,0.3125,0.006566163014647959,0
square_gemm_2048_2048_2048_f16_f32_tB,13,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,32.0,512.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",13,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,174.33,82.67,1.93704,5.0,429.0,424.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/13_spec.mlir,256.0,8.0,0.1578947368421053,512.0,8192.0,512.0,0.265625,0.005573140294732699,0
square_gemm_2048_2048_2048_f16_f32_tB,14,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",14,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,128.0,82.67,1.42486,4.0,219.0,215.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/14_spec.mlir,256.0,8.0,0.1578947368421053,1024.0,4096.0,512.0,0.15625,0.0027705924840307062,0
square_gemm_2048_2048_2048_f16_f32_tB,15,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",15,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,154.67,82.67,1.71852,14.0,364.0,350.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/15_spec.mlir,128.0,8.0,0.5789473684210527,2048.0,4096.0,512.0,0.1875,0.004377442009765306,0
square_gemm_2048_2048_2048_f16_f32_tB,16,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,32.0,256.0,16.0,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",16,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,177.67,82.67,1.97407,3.0,438.0,435.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/16_spec.mlir,512.0,8.0,0.1578947368421053,512.0,4096.0,512.0,0.140625,0.005775761141759711,0
square_gemm_2048_2048_2048_f16_f32_tB,17,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,512.0,16.0,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",17,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_23_20_52/candidates/specs/17_spec.mlir,16.0,2.0,0.9473684210526316,8192.0,8192.0,128.0,0.5,1.0,0
square_gemm_2048_2048_2048_f16_f32_tB,18,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,512.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",18,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,8316.67,82.67,92.57885,352.0,803.0,451.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/18_spec.mlir,16.0,4.0,0.9473684210526316,8192.0,8192.0,256.0,0.5,0.5015472239636889,0
square_gemm_2048_2048_2048_f16_f32_tB,19,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,512.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",19,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,3590.0,82.67,39.96289,137.0,758.0,621.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/19_spec.mlir,32.0,4.0,0.8947368421052632,4096.0,8192.0,256.0,0.375,0.21364308185352526,0
square_gemm_2048_2048_2048_f16_f32_tB,20,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64.0,512.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",20,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,176.0,82.67,1.95918,39.0,432.0,393.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/20_spec.mlir,128.0,4.0,0.5789473684210527,1024.0,8192.0,256.0,0.28125,0.005694286002352953,0
square_gemm_2048_2048_2048_f16_f32_tB,21,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,32.0,512.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",21,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,186.67,82.67,2.07407,18.0,468.0,450.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/21_spec.mlir,256.0,4.0,0.1578947368421053,512.0,8192.0,256.0,0.265625,0.006322941392980373,0
square_gemm_2048_2048_2048_f16_f32_tB,22,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128.0,512.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",22,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,905.33,82.67,10.05926,54.0,682.0,628.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/22_spec.mlir,64.0,4.0,0.7894736842105263,2048.0,8192.0,256.0,0.3125,0.05001632409542766,0
square_gemm_2048_2048_2048_f16_f32_tB,23,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,512.0,16.0,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",23,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,6270.0,82.67,69.79592,273.0,784.0,511.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/23_spec.mlir,32.0,2.0,0.8947368421052632,4096.0,8192.0,128.0,0.375,0.37688353035426103,0
square_gemm_2048_2048_2048_f16_f32_tB,24,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,256.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",24,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,3566.67,82.67,39.70315,139.0,757.0,618.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/24_spec.mlir,32.0,4.0,0.8947368421052632,8192.0,4096.0,256.0,0.375,0.2122218358690047,0
square_gemm_2048_2048_2048_f16_f32_tB,25,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,256.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",25,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,707.33,82.67,7.87384,62.0,668.0,606.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/25_spec.mlir,64.0,4.0,0.7894736842105263,4096.0,4096.0,256.0,0.25,0.038058137449201036,0
square_gemm_2048_2048_2048_f16_f32_tB,26,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,256.0,16.0,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",26,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,5773.33,82.67,64.26716,353.0,780.0,427.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/26_spec.mlir,32.0,2.0,0.8947368421052632,8192.0,4096.0,128.0,0.375,0.3466312474968735,0
square_gemm_2048_2048_2048_f16_f32_tB,27,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,256.0,16.0,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",27,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,90.0,3250.0,82.67,36.11111,130.0,750.0,620.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/27_spec.mlir,64.0,2.0,0.7894736842105263,4096.0,4096.0,128.0,0.25,0.19256690237305799,0
square_gemm_2048_2048_2048_f16_f32_tB,28,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,64.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",28,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,200.0,82.67,2.22635,35.0,520.0,485.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/28_spec.mlir,128.0,4.0,0.5789473684210527,8192.0,1024.0,256.0,0.28125,0.0071561874795392,0
square_gemm_2048_2048_2048_f16_f32_tB,29,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,512.0,32.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",29,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,233.0,82.67,2.59369,23.0,564.0,541.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/29_spec.mlir,256.0,4.0,0.1578947368421053,8192.0,512.0,256.0,0.265625,0.009166199414373185,0
square_gemm_2048_2048_2048_f16_f32_tB,30,contraction,sharkmi300x-4,gfx942,2048.0,2048.0,2048.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,256.0,32.0,16.0,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",30,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,89.83,259.67,82.67,2.89054,8.0,592.0,584.0,588.0,266.62,,tuning_2025_09_23_20_52/candidates/specs/30_spec.mlir,512.0,4.0,0.1578947368421053,4096.0,512.0,256.0,0.140625,0.010790503990121724,0
