dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,m_square,n_square,k_square,m_cube,n_cube,k_cube,num_subgroups_mult4,p_ai,t_ai,intrinsic_ai,mn_ratio
unet_gemm_64_1280_2048_f32_f32_tB,1,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,32,32,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,170.33,131.0,63.0,0.76908,20.0,55.0,35.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/1_spec.mlir,40.0,1,0.868421052631579,2048.0,1024.0,64.0,0.09375,0.029727269861322177,4,1,1,1,1,0,0,1,0,0,0,59.190751445086704,12.8,2.6666666666666665,0.5
unet_gemm_64_1280_2048_f32_f32_tB,2,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,32,320,16,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,168.33,282.0,63.0,1.67525,37.0,170.0,133.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/2_spec.mlir,8.0,2,0.9736842105263158,512.0,5120.0,128.0,0.171875,0.09678215779658794,4,1,0,1,0,0,1,0,0,0,0,59.190751445086704,10.32258064516129,2.6666666666666665,0.1
unet_gemm_64_1280_2048_f32_f32_tB,3,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,16,16,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,170.33,81.0,63.0,0.47554,1.0,12.0,11.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/3_spec.mlir,80.0,2,0.736842105263158,1024.0,256.0,128.0,0.0390625,0.008005857979977713,4,1,1,1,1,1,1,1,0,0,0,59.190751445086704,7.111111111111111,2.6666666666666665,0.25
unet_gemm_64_1280_2048_f32_f32_tB,4,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,16,64,128,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,168.33,102.33,63.0,0.60792,77.0,32.0,45.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/4_spec.mlir,80.0,1,0.736842105263158,2048.0,8192.0,64.0,0.3125,0.01780173079067602,4,1,1,1,1,1,0,0,1,0,0,59.190751445086704,11.636363636363637,2.6666666666666665,0.25
unet_gemm_64_1280_2048_f32_f32_tB,5,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,160,16,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,172.0,434.67,63.0,2.52713,51.0,187.0,136.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/5_spec.mlir,8.0,1,0.9736842105263158,1024.0,2560.0,64.0,0.109375,0.15981968710598268,4,1,0,1,1,0,1,1,0,0,0,59.190751445086704,11.851851851851851,2.6666666666666665,0.4
unet_gemm_64_1280_2048_f32_f32_tB,6,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,128,64,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,170.33,144.33,63.0,0.84736,40.0,77.0,37.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/6_spec.mlir,10.0,4,0.9671052631578947,4096.0,8192.0,256.0,0.375,0.035519843691367986,4,1,1,1,1,0,1,1,0,1,1,59.190751445086704,25.6,2.6666666666666665,0.5
unet_gemm_64_1280_2048_f32_f32_tB,7,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,32,256,32,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,171.5,158.67,63.0,0.92517,14.0,94.0,80.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/7_spec.mlir,10.0,8,0.9671052631578947,1024.0,8192.0,512.0,0.28125,0.041277638399031036,4,1,1,1,0,1,0,0,0,0,1,59.190751445086704,15.058823529411764,2.6666666666666665,0.125
unet_gemm_64_1280_2048_f32_f32_tB,8,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,160,16,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_30_17_07/candidates/specs/8_spec.mlir,8.0,8,0.9736842105263158,1024.0,2560.0,512.0,0.109375,1.0,4,1,0,1,1,0,1,1,0,0,1,59.190751445086704,11.851851851851851,2.6666666666666665,0.4
unet_gemm_64_1280_2048_f32_f32_tB,9,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,128,16,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,172.0,142.33,63.0,0.82752,7.0,76.0,69.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/9_spec.mlir,10.0,4,0.9671052631578947,1024.0,2048.0,256.0,0.09375,0.03405172073801964,4,1,1,1,1,0,1,1,0,0,1,59.190751445086704,11.636363636363637,2.6666666666666665,0.5
unet_gemm_64_1280_2048_f32_f32_tB,10,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,4.0,32.0,32.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x4_F32>,64,320,16,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,168.33,452.0,63.0,2.68515,49.0,190.0,141.0,123.0,55.6,,tuning_2025_09_30_17_07/candidates/specs/10_spec.mlir,4.0,2,0.9868421052631579,1024.0,5120.0,128.0,0.1875,0.17151287203985902,4,1,0,1,1,0,1,1,0,0,0,59.190751445086704,12.307692307692308,2.6666666666666665,0.2
