dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,m_square,n_square,k_square,m_cube,n_cube,k_cube,num_subgroups_mult4,p_ai,t_ai,intrinsic_ai,mn_ratio
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,1,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,512,64,256.0,1.0,1.0,1.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,114.33,158.33,105.0,1.38484,77.0,559.0,482.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/1_spec.mlir,640.0,4,0.29824561403508776,8192.0,32768.0,256.0,1.25,0.012987906327272045,4,1,1,1,0,0,1,0,1,1,1,531.9480519480519,39.38461538461539,6.4,0.25
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,2,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,256,128,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,114.67,123.67,105.0,1.07849,45.0,170.0,125.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/2_spec.mlir,1280.0,4,0.1578947368421053,16384.0,32768.0,256.0,1.5,0.005238972400538659,4,1,1,1,0,1,0,0,0,0,1,531.9480519480519,51.2,6.4,0.5
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,3,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,64,32,32,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,114.33,219.0,105.0,1.91545,6.0,735.0,729.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/3_spec.mlir,20480.0,1,0.009287925696594482,2048.0,1024.0,64.0,0.09375,0.026409358362081907,4,1,1,1,1,0,0,1,0,0,0,531.9480519480519,12.8,6.4,0.5
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,4,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,256,128,32,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,115.0,137.33,105.0,1.1942,11.0,341.0,330.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/4_spec.mlir,1280.0,8,0.1578947368421053,8192.0,4096.0,512.0,0.375,0.008165785342148972,4,1,1,1,1,0,0,0,0,0,1,531.9480519480519,23.272727272727273,8.0,0.5
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,5,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,256,80,160,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_29_23_59/candidates/specs/5_spec.mlir,2048.0,8,0.03759398496240607,40960.0,12800.0,512.0,1.640625,1.0,4,1,0,0,1,0,0,0,0,0,1,531.9480519480519,44.13793103448276,6.4,0.3125
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,6,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,512,512,32,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_29_23_59/candidates/specs/6_spec.mlir,160.0,2,0.4736842105263158,16384.0,16384.0,128.0,1.0,1.0,4,1,1,1,0,0,0,1,1,0,0,531.9480519480519,28.444444444444443,6.4,1.0
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,7,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,256,64,160,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_29_23_59/candidates/specs/7_spec.mlir,2560.0,4,0.06432748538011701,40960.0,10240.0,256.0,1.5625,1.0,4,1,1,0,1,1,0,0,1,0,1,531.9480519480519,38.78787878787879,8.0,0.25
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,8,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,256,256,32,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,115.0,122.33,105.0,1.06377,30.0,149.0,119.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/8_spec.mlir,640.0,8,0.29824561403508776,8192.0,8192.0,512.0,0.5,0.004866639097449009,4,1,1,1,1,1,0,0,0,0,1,531.9480519480519,25.6,8.0,1.0
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,9,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,16,64,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,120.5,179.67,105.0,1.49101,1.0,604.0,603.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/9_spec.mlir,20480.0,8,0.009287925696594482,8192.0,1024.0,512.0,0.28125,0.015673410864570175,4,1,1,1,0,1,1,0,0,1,1,531.9480519480519,11.636363636363637,6.4,0.125
tk_gemm_8192_5120_640_f8E4M3FNUZ_f32_tB,10,contraction,sharkmi300x-4,gfx942,8192.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,64,256,128,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,114.67,159.67,105.0,1.39244,57.0,566.0,509.0,785.0,337.36,,tuning_2025_09_29_23_59/candidates/specs/10_spec.mlir,2560.0,2,0.06432748538011701,8192.0,32768.0,128.0,1.25,0.013180143630497677,4,1,1,1,1,1,0,1,0,0,0,531.9480519480519,36.57142857142857,8.0,0.25
