dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,m_square,n_square,k_square,m_cube,n_cube,k_cube,num_subgroups_mult4
unet_gemm_8192_640_640_f16_f32_tB,1,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,128,320,64,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,72.0,742.67,54.33,10.31481,228.0,663.0,435.0,355.0,217.25,,tuning_2025_09_24_22_29/candidates/specs/1_spec.mlir,128.0,1,0.5789473684210527,8192.0,20480.0,64.0,0.875,0.22022527297195055,0,1,0,1,0,0,1,0,0,1,0
unet_gemm_8192_640_640_f16_f32_tB,2,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,512,128,32,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_22_29/candidates/specs/2_spec.mlir,80.0,4,0.736842105263158,16384.0,4096.0,256.0,0.625,1.0,1,1,1,1,0,0,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,3,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64,320,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,72.5,63.33,54.33,0.87356,20.0,14.0,6.0,355.0,217.25,,tuning_2025_09_24_22_29/candidates/specs/3_spec.mlir,256.0,4,0.1578947368421053,2048.0,10240.0,256.0,0.375,0.0028578648348532116,0,1,0,1,1,0,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,4,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64,16,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,72.5,91.67,54.33,1.26437,1.0,470.0,469.0,355.0,217.25,,tuning_2025_09_24_22_29/candidates/specs/4_spec.mlir,5120.0,4,0.009287925696594482,2048.0,512.0,256.0,0.078125,0.01185554594424646,0,1,1,1,1,1,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,5,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64,32,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,72.0,81.33,54.33,1.12963,2.0,348.0,346.0,355.0,217.25,,tuning_2025_09_24_22_29/candidates/specs/5_spec.mlir,2560.0,4,0.06432748538011701,2048.0,1024.0,256.0,0.09375,0.008753405383156295,0,1,1,1,1,0,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,6,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,64,32,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_22_29/candidates/specs/6_spec.mlir,2560.0,4,0.06432748538011701,2048.0,1024.0,256.0,0.09375,1.0,1,1,1,1,1,0,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,7,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,64,16,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_22_29/candidates/specs/7_spec.mlir,5120.0,4,0.009287925696594482,2048.0,512.0,256.0,0.078125,1.0,1,1,1,1,1,1,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,8,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64,64,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,72.0,69.0,54.33,0.95833,3.0,90.0,87.0,355.0,217.25,,tuning_2025_09_24_22_29/candidates/specs/8_spec.mlir,1280.0,4,0.1578947368421053,2048.0,2048.0,256.0,0.125,0.004809538097162942,0,1,1,1,1,1,0,1,1,0,1
unet_gemm_8192_640_640_f16_f32_tB,9,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64,80,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_24_22_29/candidates/specs/9_spec.mlir,1024.0,4,0.1578947368421053,2048.0,2560.0,256.0,0.140625,1.0,0,1,0,1,1,0,0,1,0,0,1
unet_gemm_8192_640_640_f16_f32_tB,10,contraction,sharkmi300x-4,gfx942,8192.0,640.0,640.0,64.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,64,128,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,72.0,72.0,54.33,1.0,7.0,151.0,144.0,355.0,217.25,,tuning_2025_09_24_22_29/candidates/specs/10_spec.mlir,640.0,4,0.29824561403508776,2048.0,4096.0,256.0,0.1875,0.005768913169009663,0,1,1,1,1,0,0,1,0,0,1
